Evacuees;Number of debris;Level of destruction;HP Tire;Mission status
1;1;0.45;199;Completed
1;1;0.47;196;Completed
1;1;0.48;198;Completed
1;1;0.46;195;Completed
1;1;0.49;191;Completed
1;1;0.54;8;Failed
1;1;0.53;2;Failed
1;1;0.51;7;Failed
1;1;0.52;5;Failed
1;1;0.5;1;Failed
1;1;0.52;12;Completed
1;1;0.53;16;Completed
1;1;0.54;10;Completed
1;1;0.5;19;Completed
1;1;0.51;14;Completed
1;1;0.53;26;Completed
1;1;0.52;27;Completed
1;1;0.54;25;Completed
1;1;0.51;20;Completed
1;1;0.5;29;Completed
1;1;0.5;36;Completed
1;1;0.53;33;Completed
1;1;0.51;39;Completed
1;1;0.54;32;Completed
1;1;0.52;30;Completed
1;1;0.53;41;Completed
1;1;0.51;40;Completed
1;1;0.54;44;Completed
1;1;0.52;47;Completed
1;1;0.5;46;Completed
1;1;0.51;53;Completed
1;1;0.54;50;Completed
1;1;0.53;51;Completed
1;1;0.5;54;Completed
1;1;0.52;52;Completed
1;1;0.53;60;Completed
1;1;0.54;68;Completed
1;1;0.51;67;Completed
1;1;0.52;66;Completed
1;1;0.5;65;Completed
1;1;0.53;73;Completed
1;1;0.54;78;Completed
1;1;0.51;74;Completed
1;1;0.5;72;Completed
1;1;0.52;70;Completed
1;1;0.53;83;Completed
1;1;0.54;86;Completed
1;1;0.52;81;Completed
1;1;0.5;84;Completed
1;1;0.51;87;Completed
1;1;0.53;94;Completed
1;1;0.51;99;Completed
1;1;0.5;91;Completed
1;1;0.54;95;Completed
1;1;0.52;98;Completed
1;1;0.54;103;Completed
1;1;0.53;104;Completed
1;1;0.5;100;Completed
1;1;0.52;102;Completed
1;1;0.51;106;Completed
1;1;0.54;112;Completed
1;1;0.5;114;Completed
1;1;0.52;113;Completed
1;1;0.53;116;Completed
1;1;0.51;118;Completed
1;1;0.51;122;Completed
1;1;0.5;124;Completed
1;1;0.52;120;Completed
1;1;0.53;123;Completed
1;1;0.54;125;Completed
1;1;0.52;134;Completed
1;1;0.5;138;Completed
1;1;0.53;130;Completed
1;1;0.54;133;Completed
1;1;0.51;139;Completed
1;1;0.5;149;Completed
1;1;0.54;145;Completed
1;1;0.52;142;Completed
1;1;0.53;147;Completed
1;1;0.51;140;Completed
1;1;0.53;153;Completed
1;1;0.54;155;Completed
1;1;0.52;158;Completed
1;1;0.51;156;Completed
1;1;0.5;154;Completed
1;1;0.54;167;Completed
1;1;0.5;169;Completed
1;1;0.53;161;Completed
1;1;0.52;164;Completed
1;1;0.51;166;Completed
1;1;0.51;179;Completed
1;1;0.52;176;Completed
1;1;0.5;175;Completed
1;1;0.53;170;Completed
1;1;0.54;173;Completed
1;1;0.5;185;Completed
1;1;0.52;180;Completed
1;1;0.53;187;Completed
1;1;0.54;183;Completed
1;1;0.51;188;Completed
1;1;0.53;193;Completed
1;1;0.5;192;Completed
1;1;0.54;199;Completed
1;1;0.52;190;Completed
1;1;0.51;196;Completed
1;1;0.55;9;Completed
1;1;0.59;8;Failed
1;1;0.56;5;Failed
1;1;0.57;7;Failed
1;1;0.58;4;Failed
1;1;0.58;18;Completed
1;1;0.57;19;Completed
1;1;0.56;12;Completed
1;1;0.59;16;Completed
1;1;0.55;15;Completed
1;1;0.55;24;Completed
1;1;0.59;20;Completed
1;1;0.57;22;Completed
1;1;0.58;23;Completed
1;1;0.56;21;Completed
1;1;0.56;35;Completed
1;1;0.58;32;Completed
1;1;0.59;39;Completed
1;1;0.57;33;Completed
1;1;0.55;38;Completed
1;1;0.55;40;Completed
1;1;0.59;41;Completed
1;1;0.58;46;Completed
1;1;0.56;43;Completed
1;1;0.57;49;Completed
1;1;0.57;58;Completed
1;1;0.58;51;Completed
1;1;0.59;53;Completed
1;1;0.56;55;Completed
1;1;0.55;57;Completed
1;1;0.57;61;Completed
1;1;0.59;64;Completed
1;1;0.56;65;Completed
1;1;0.58;63;Completed
1;1;0.55;62;Completed
1;1;0.59;70;Completed
1;1;0.58;73;Completed
1;1;0.56;77;Completed
1;1;0.55;78;Completed
1;1;0.57;74;Completed
1;1;0.59;80;Completed
1;1;0.55;81;Completed
1;1;0.58;84;Completed
1;1;0.57;88;Completed
1;1;0.56;85;Completed
1;1;0.56;90;Completed
1;1;0.59;92;Completed
1;1;0.57;99;Completed
1;1;0.58;95;Completed
1;1;0.55;93;Completed
1;1;0.57;102;Completed
1;1;0.59;107;Completed
1;1;0.56;100;Completed
1;1;0.58;104;Completed
1;1;0.55;103;Completed
1;1;0.58;112;Completed
1;1;0.55;111;Completed
1;1;0.57;114;Completed
1;1;0.59;119;Completed
1;1;0.56;117;Completed
1;1;0.59;126;Completed
1;1;0.55;121;Completed
1;1;0.57;127;Completed
1;1;0.58;125;Completed
1;1;0.56;124;Completed
1;1;0.56;130;Completed
1;1;0.57;135;Completed
1;1;0.55;137;Completed
1;1;0.58;136;Completed
1;1;0.59;133;Completed
1;1;0.59;144;Completed
1;1;0.56;143;Completed
1;1;0.57;149;Completed
1;1;0.58;142;Completed
1;1;0.55;146;Completed
1;1;0.57;159;Completed
1;1;0.58;153;Completed
1;1;0.55;152;Completed
1;1;0.56;157;Completed
1;1;0.59;158;Completed
1;1;0.57;163;Completed
1;1;0.58;161;Completed
1;1;0.59;166;Completed
1;1;0.56;164;Completed
1;1;0.55;160;Completed
1;1;0.58;172;Completed
1;1;0.57;171;Completed
1;1;0.56;177;Completed
1;1;0.59;176;Completed
1;1;0.55;174;Completed
1;1;0.59;186;Completed
1;1;0.55;187;Completed
1;1;0.56;180;Completed
1;1;0.58;183;Completed
1;1;0.57;185;Completed
1;1;0.59;199;Completed
1;1;0.55;194;Completed
1;1;0.58;195;Completed
1;1;0.57;193;Completed
1;1;0.56;190;Completed
1;1;0.64;0;Failed
1;1;0.63;3;Failed
1;1;0.62;6;Failed
1;1;0.61;5;Failed
1;1;0.6;8;Failed
1;1;0.63;14;Completed
1;1;0.64;12;Completed
1;1;0.6;18;Completed
1;1;0.62;17;Completed
1;1;0.61;19;Completed
1;1;0.6;26;Completed
1;1;0.62;27;Completed
1;1;0.61;23;Completed
1;1;0.64;24;Completed
1;1;0.63;28;Completed
1;1;0.62;32;Completed
1;1;0.6;38;Completed
1;1;0.64;37;Completed
1;1;0.61;36;Completed
1;1;0.63;31;Completed
1;1;0.6;42;Completed
1;1;0.61;47;Completed
1;1;0.64;44;Completed
1;1;0.62;40;Completed
1;1;0.63;45;Completed
1;1;0.63;54;Completed
1;1;0.64;59;Completed
1;1;0.61;55;Completed
1;1;0.62;58;Completed
1;1;0.6;53;Completed
1;1;0.61;61;Completed
1;1;0.63;66;Completed
1;1;0.62;64;Completed
1;1;0.64;62;Completed
1;1;0.6;60;Completed
1;1;0.62;78;Completed
1;1;0.61;76;Completed
1;1;0.64;79;Completed
1;1;0.6;74;Completed
1;1;0.63;75;Completed
1;1;0.61;80;Completed
1;1;0.63;84;Completed
1;1;0.64;81;Completed
1;1;0.6;88;Completed
1;1;0.62;85;Completed
1;1;0.63;92;Completed
1;1;0.64;93;Completed
1;1;0.6;95;Completed
1;1;0.61;98;Completed
1;1;0.62;97;Completed
1;1;0.62;102;Completed
1;1;0.63;100;Completed
1;1;0.64;108;Completed
1;1;0.6;106;Completed
1;1;0.61;103;Completed
1;1;0.6;118;Completed
1;1;0.61;117;Completed
1;1;0.64;112;Completed
1;1;0.63;115;Completed
1;1;0.62;110;Completed
1;1;0.64;121;Completed
1;1;0.6;120;Completed
1;1;0.62;129;Completed
1;1;0.63;124;Completed
1;1;0.61;127;Completed
1;1;0.6;130;Completed
1;1;0.64;131;Completed
1;1;0.62;137;Completed
1;1;0.63;134;Completed
1;1;0.61;139;Completed
1;1;0.64;149;Completed
1;1;0.6;141;Completed
1;1;0.63;147;Completed
1;1;0.62;140;Completed
1;1;0.61;143;Completed
1;1;0.63;151;Completed
1;1;0.62;155;Completed
1;1;0.6;152;Completed
1;1;0.64;154;Completed
1;1;0.61;153;Completed
1;1;0.61;167;Completed
1;1;0.6;166;Completed
1;1;0.64;165;Completed
1;1;0.62;163;Completed
1;1;0.63;161;Completed
1;1;0.6;175;Completed
1;1;0.63;177;Completed
1;1;0.61;170;Completed
1;1;0.62;171;Completed
1;1;0.64;172;Completed
1;1;0.61;180;Completed
1;1;0.63;188;Completed
1;1;0.62;186;Completed
1;1;0.64;184;Completed
1;1;0.6;181;Completed
1;1;0.61;193;Completed
1;1;0.6;197;Completed
1;1;0.64;196;Completed
1;1;0.63;198;Completed
1;1;0.62;194;Completed
1;1;0.65;2;Failed
1;1;0.66;3;Failed
1;1;0.69;6;Failed
1;1;0.67;1;Failed
1;1;0.68;5;Failed
1;1;0.65;11;Completed
1;1;0.66;17;Completed
1;1;0.69;18;Completed
1;1;0.67;13;Completed
1;1;0.68;15;Completed
1;1;0.67;26;Completed
1;1;0.65;20;Completed
1;1;0.66;29;Completed
1;1;0.69;21;Completed
1;1;0.68;27;Completed
1;1;0.68;32;Completed
1;1;0.69;34;Completed
1;1;0.66;30;Completed
1;1;0.67;37;Completed
1;1;0.65;35;Completed
1;1;0.68;43;Completed
1;1;0.69;46;Completed
1;1;0.65;48;Completed
1;1;0.67;49;Completed
1;1;0.66;42;Completed
1;1;0.65;51;Completed
1;1;0.69;57;Completed
1;1;0.67;59;Completed
1;1;0.68;58;Completed
1;1;0.66;54;Completed
1;1;0.68;64;Completed
1;1;0.66;65;Completed
1;1;0.69;68;Completed
1;1;0.67;66;Completed
1;1;0.65;62;Completed
1;1;0.65;71;Completed
1;1;0.68;74;Completed
1;1;0.69;70;Completed
1;1;0.67;78;Completed
1;1;0.66;72;Completed
1;1;0.65;87;Completed
1;1;0.68;83;Completed
1;1;0.67;84;Completed
1;1;0.69;88;Completed
1;1;0.66;82;Completed
1;1;0.67;90;Completed
1;1;0.69;98;Completed
1;1;0.68;96;Completed
1;1;0.66;93;Completed
1;1;0.65;99;Completed
1;1;0.68;107;Completed
1;1;0.65;106;Completed
1;1;0.66;104;Completed
1;1;0.67;101;Completed
1;1;0.69;103;Completed
1;1;0.65;118;Completed
1;1;0.67;113;Completed
1;1;0.69;111;Completed
1;1;0.68;110;Completed
1;1;0.66;115;Completed
1;1;0.69;124;Completed
1;1;0.67;129;Completed
1;1;0.66;120;Completed
1;1;0.68;128;Completed
1;1;0.65;123;Completed
1;1;0.69;135;Completed
1;1;0.66;134;Completed
1;1;0.65;137;Completed
1;1;0.67;138;Completed
1;1;0.68;131;Completed
1;1;0.69;148;Completed
1;1;0.67;146;Completed
1;1;0.66;140;Completed
1;1;0.65;141;Completed
1;1;0.68;149;Completed
1;1;0.69;150;Completed
1;1;0.66;151;Completed
1;1;0.67;156;Completed
1;1;0.68;157;Completed
1;1;0.65;153;Completed
1;1;0.65;162;Completed
1;1;0.67;169;Completed
1;1;0.69;167;Completed
1;1;0.68;163;Completed
1;1;0.66;166;Completed
1;1;0.68;173;Completed
1;1;0.69;175;Completed
1;1;0.67;178;Completed
1;1;0.66;176;Completed
1;1;0.65;177;Completed
1;1;0.65;182;Completed
1;1;0.66;184;Completed
1;1;0.67;183;Completed
1;1;0.69;180;Completed
1;1;0.68;181;Completed
1;1;0.67;199;Completed
1;1;0.69;194;Completed
1;1;0.68;191;Completed
1;1;0.66;196;Completed
1;1;0.65;190;Completed
1;1;0.74;8;Failed
1;1;0.71;1;Failed
1;1;0.7;7;Failed
1;1;0.72;5;Failed
1;1;0.73;0;Failed
1;1;0.73;13;Completed
1;1;0.7;11;Completed
1;1;0.74;19;Completed
1;1;0.72;17;Completed
1;1;0.71;18;Completed
1;1;0.73;23;Completed
1;1;0.7;26;Completed
1;1;0.72;29;Completed
1;1;0.74;25;Completed
1;1;0.71;24;Completed
1;1;0.72;31;Completed
1;1;0.73;36;Completed
1;1;0.74;34;Completed
1;1;0.7;38;Completed
1;1;0.71;35;Completed
1;1;0.74;48;Completed
1;1;0.7;46;Completed
1;1;0.71;43;Completed
1;1;0.72;42;Completed
1;1;0.73;41;Completed
1;1;0.71;55;Completed
1;1;0.74;59;Completed
1;1;0.72;56;Completed
1;1;0.73;53;Completed
1;1;0.7;57;Completed
1;1;0.71;69;Completed
1;1;0.74;66;Completed
1;1;0.72;60;Completed
1;1;0.7;63;Completed
1;1;0.73;67;Completed
1;1;0.71;72;Completed
1;1;0.7;79;Completed
1;1;0.73;75;Completed
1;1;0.74;73;Completed
1;1;0.72;74;Completed
1;1;0.74;88;Completed
1;1;0.72;83;Completed
1;1;0.71;81;Completed
1;1;0.7;89;Completed
1;1;0.73;82;Completed
1;1;0.73;98;Completed
1;1;0.72;90;Completed
1;1;0.71;95;Completed
1;1;0.7;97;Completed
1;1;0.74;93;Completed
1;1;0.72;107;Completed
1;1;0.71;101;Completed
1;1;0.7;109;Completed
1;1;0.73;106;Completed
1;1;0.74;105;Completed
1;1;0.72;110;Completed
1;1;0.71;119;Completed
1;1;0.7;118;Completed
1;1;0.74;114;Completed
1;1;0.73;115;Completed
1;1;0.72;129;Completed
1;1;0.73;120;Completed
1;1;0.74;125;Completed
1;1;0.71;121;Completed
1;1;0.7;123;Completed
1;1;0.72;139;Completed
1;1;0.71;132;Completed
1;1;0.73;131;Completed
1;1;0.74;133;Completed
1;1;0.7;138;Completed
1;1;0.71;149;Completed
1;1;0.73;141;Completed
1;1;0.72;148;Completed
1;1;0.74;147;Completed
1;1;0.7;143;Completed
1;1;0.71;155;Completed
1;1;0.72;159;Completed
1;1;0.74;150;Completed
1;1;0.7;157;Completed
1;1;0.73;156;Completed
1;1;0.7;162;Completed
1;1;0.72;167;Completed
1;1;0.73;160;Completed
1;1;0.71;168;Completed
1;1;0.74;161;Completed
1;1;0.74;170;Completed
1;1;0.73;177;Completed
1;1;0.72;171;Completed
1;1;0.71;174;Completed
1;1;0.7;178;Completed
1;1;0.74;183;Completed
1;1;0.7;180;Completed
1;1;0.72;181;Completed
1;1;0.73;189;Completed
1;1;0.71;187;Completed
1;1;0.73;197;Completed
1;1;0.71;199;Completed
1;1;0.74;193;Completed
1;1;0.72;191;Completed
1;1;0.7;190;Completed
1;1;0.77;7;Failed
1;1;0.76;5;Failed
1;1;0.75;6;Failed
1;1;0.79;3;Failed
1;1;0.78;8;Failed
1;1;0.79;17;Completed
1;1;0.75;11;Completed
1;1;0.76;13;Completed
1;1;0.77;16;Completed
1;1;0.78;12;Completed
1;1;0.75;23;Completed
1;1;0.76;21;Completed
1;1;0.79;20;Completed
1;1;0.77;25;Completed
1;1;0.78;29;Completed
1;1;0.77;30;Completed
1;1;0.78;39;Completed
1;1;0.75;31;Completed
1;1;0.79;35;Completed
1;1;0.76;36;Completed
1;1;0.78;46;Completed
1;1;0.77;43;Completed
1;1;0.79;42;Completed
1;1;0.76;49;Completed
1;1;0.75;44;Completed
1;1;0.78;54;Completed
1;1;0.77;55;Completed
1;1;0.75;51;Completed
1;1;0.76;57;Completed
1;1;0.79;56;Completed
1;1;0.75;68;Completed
1;1;0.76;65;Completed
1;1;0.79;66;Completed
1;1;0.77;67;Completed
1;1;0.78;64;Completed
1;1;0.76;72;Completed
1;1;0.79;71;Completed
1;1;0.77;78;Completed
1;1;0.78;77;Completed
1;1;0.75;79;Completed
1;1;0.78;80;Completed
1;1;0.77;81;Completed
1;1;0.75;83;Completed
1;1;0.76;82;Completed
1;1;0.79;88;Completed
1;1;0.75;95;Completed
1;1;0.79;91;Completed
1;1;0.78;94;Completed
1;1;0.76;96;Completed
1;1;0.77;93;Completed
1;1;0.77;103;Completed
1;1;0.79;100;Completed
1;1;0.75;101;Completed
1;1;0.78;105;Completed
1;1;0.76;109;Completed
1;1;0.77;112;Completed
1;1;0.79;119;Completed
1;1;0.76;111;Completed
1;1;0.75;110;Completed
1;1;0.78;113;Completed
1;1;0.79;121;Completed
1;1;0.75;127;Completed
1;1;0.76;124;Completed
1;1;0.77;123;Completed
1;1;0.78;122;Completed
1;1;0.79;137;Completed
1;1;0.76;134;Completed
1;1;0.78;138;Completed
1;1;0.77;135;Completed
1;1;0.75;136;Completed
1;1;0.75;148;Completed
1;1;0.78;147;Completed
1;1;0.76;146;Completed
1;1;0.79;149;Completed
1;1;0.77;143;Completed
1;1;0.78;155;Completed
1;1;0.77;156;Completed
1;1;0.79;151;Completed
1;1;0.75;154;Completed
1;1;0.76;152;Completed
1;1;0.79;161;Completed
1;1;0.77;166;Completed
1;1;0.78;163;Completed
1;1;0.76;164;Completed
1;1;0.75;165;Completed
1;1;0.75;178;Completed
1;1;0.79;175;Completed
1;1;0.76;176;Completed
1;1;0.78;174;Completed
1;1;0.77;173;Completed
1;1;0.79;181;Completed
1;1;0.76;180;Completed
1;1;0.77;186;Completed
1;1;0.75;185;Completed
1;1;0.78;184;Completed
1;1;0.76;191;Completed
1;1;0.77;198;Completed
1;1;0.78;199;Completed
1;1;0.75;190;Completed
1;1;0.79;193;Completed
1;1;0.84;7;Failed
1;1;0.82;3;Failed
1;1;0.81;8;Failed
1;1;0.83;0;Failed
1;1;0.8;9;Completed
1;1;0.82;13;Completed
1;1;0.8;15;Completed
1;1;0.81;19;Completed
1;1;0.83;18;Completed
1;1;0.84;10;Completed
1;1;0.82;23;Completed
1;1;0.8;24;Completed
1;1;0.83;26;Completed
1;1;0.84;22;Completed
1;1;0.81;20;Completed
1;1;0.81;37;Completed
1;1;0.8;38;Completed
1;1;0.82;36;Completed
1;1;0.83;39;Completed
1;1;0.84;32;Completed
1;1;0.8;49;Completed
1;1;0.82;46;Completed
1;1;0.83;47;Completed
1;1;0.81;44;Completed
1;1;0.84;42;Completed
1;1;0.84;51;Completed
1;1;0.81;57;Completed
1;1;0.83;59;Completed
1;1;0.82;58;Completed
1;1;0.8;50;Completed
1;1;0.83;60;Completed
1;1;0.8;62;Completed
1;1;0.81;69;Completed
1;1;0.84;67;Completed
1;1;0.82;66;Completed
1;1;0.83;75;Completed
1;1;0.84;74;Completed
1;1;0.8;76;Completed
1;1;0.82;77;Completed
1;1;0.81;71;Completed
1;1;0.81;81;Completed
1;1;0.8;80;Completed
1;1;0.83;82;Completed
1;1;0.84;88;Completed
1;1;0.82;89;Completed
1;1;0.84;93;Completed
1;1;0.83;92;Completed
1;1;0.82;91;Completed
1;1;0.8;97;Completed
1;1;0.81;96;Completed
1;1;0.82;102;Completed
1;1;0.83;107;Completed
1;1;0.84;100;Completed
1;1;0.81;101;Completed
1;1;0.8;108;Completed
1;1;0.84;110;Completed
1;1;0.82;117;Completed
1;1;0.81;116;Completed
1;1;0.8;112;Completed
1;1;0.83;111;Completed
1;1;0.81;125;Completed
1;1;0.8;121;Completed
1;1;0.83;123;Completed
1;1;0.82;120;Completed
1;1;0.84;122;Completed
1;1;0.81;138;Completed
1;1;0.83;131;Completed
1;1;0.82;139;Completed
1;1;0.84;132;Completed
1;1;0.8;137;Completed
1;1;0.83;146;Completed
1;1;0.82;140;Completed
1;1;0.81;144;Completed
1;1;0.84;147;Completed
1;1;0.8;149;Completed
1;1;0.84;153;Completed
1;1;0.83;159;Completed
1;1;0.81;157;Completed
1;1;0.8;152;Completed
1;1;0.82;151;Completed
1;1;0.82;163;Completed
1;1;0.84;164;Completed
1;1;0.81;160;Completed
1;1;0.83;167;Completed
1;1;0.8;168;Completed
1;1;0.84;176;Completed
1;1;0.8;170;Completed
1;1;0.81;179;Completed
1;1;0.82;174;Completed
1;1;0.83;173;Completed
1;1;0.82;182;Completed
1;1;0.8;186;Completed
1;1;0.83;188;Completed
1;1;0.84;183;Completed
1;1;0.81;185;Completed
1;1;0.81;197;Completed
1;1;0.84;193;Completed
1;1;0.83;190;Completed
1;1;0.8;192;Completed
1;1;0.82;195;Completed
1;1;0.85;8;Failed
1;1;0.86;3;Failed
1;1;0.89;6;Failed
1;1;0.88;4;Failed
1;1;0.87;1;Failed
1;1;0.85;16;Completed
1;1;0.86;13;Completed
1;1;0.87;10;Completed
1;1;0.89;17;Completed
1;1;0.88;15;Completed
1;1;0.88;25;Completed
1;1;0.86;20;Completed
1;1;0.89;27;Completed
1;1;0.87;29;Completed
1;1;0.85;23;Completed
1;1;0.88;34;Completed
1;1;0.89;36;Completed
1;1;0.85;38;Completed
1;1;0.86;33;Completed
1;1;0.87;39;Completed
1;1;0.88;49;Completed
1;1;0.86;45;Completed
1;1;0.87;40;Completed
1;1;0.89;44;Completed
1;1;0.85;42;Completed
1;1;0.87;50;Completed
1;1;0.88;57;Completed
1;1;0.85;55;Completed
1;1;0.89;52;Completed
1;1;0.86;56;Completed
1;1;0.86;67;Completed
1;1;0.88;61;Completed
1;1;0.87;69;Completed
1;1;0.85;63;Completed
1;1;0.89;62;Completed
1;1;0.88;75;Completed
1;1;0.87;76;Completed
1;1;0.89;74;Completed
1;1;0.86;78;Completed
1;1;0.85;73;Completed
1;1;0.88;87;Completed
1;1;0.86;84;Completed
1;1;0.85;86;Completed
1;1;0.87;81;Completed
1;1;0.89;83;Completed
1;1;0.85;92;Completed
1;1;0.88;99;Completed
1;1;0.86;91;Completed
1;1;0.89;94;Completed
1;1;0.87;96;Completed
1;1;0.86;109;Completed
1;1;0.88;104;Completed
1;1;0.85;105;Completed
1;1;0.87;101;Completed
1;1;0.89;106;Completed
1;1;0.85;115;Completed
1;1;0.87;119;Completed
1;1;0.88;111;Completed
1;1;0.86;110;Completed
1;1;0.89;114;Completed
1;1;0.87;125;Completed
1;1;0.86;124;Completed
1;1;0.88;123;Completed
1;1;0.89;120;Completed
1;1;0.85;127;Completed
1;1;0.88;132;Completed
1;1;0.86;139;Completed
1;1;0.87;133;Completed
1;1;0.89;130;Completed
1;1;0.85;137;Completed
1;1;0.85;140;Completed
1;1;0.87;143;Completed
1;1;0.86;148;Completed
1;1;0.89;146;Completed
1;1;0.88;141;Completed
1;1;0.87;159;Completed
1;1;0.86;158;Completed
1;1;0.88;156;Completed
1;1;0.89;150;Completed
1;1;0.85;151;Completed
1;1;0.85;160;Completed
1;1;0.87;167;Completed
1;1;0.88;162;Completed
1;1;0.86;165;Completed
1;1;0.89;161;Completed
1;1;0.88;178;Completed
1;1;0.85;179;Completed
1;1;0.86;173;Completed
1;1;0.89;170;Completed
1;1;0.87;176;Completed
1;1;0.88;189;Completed
1;1;0.89;188;Completed
1;1;0.87;187;Completed
1;1;0.86;181;Completed
1;1;0.85;185;Completed
1;1;0.85;193;Completed
1;1;0.87;190;Completed
1;1;0.89;198;Completed
1;1;0.86;191;Completed
1;1;0.88;197;Completed
1;1;0.92;2;Failed
1;1;0.91;4;Failed
1;1;0.94;8;Failed
1;1;0.93;6;Failed
1;1;0.9;0;Failed
1;1;0.92;12;Completed
1;1;0.94;16;Completed
1;1;0.93;13;Completed
1;1;0.91;19;Completed
1;1;0.9;14;Completed
1;1;0.92;26;Completed
1;1;0.94;25;Completed
1;1;0.93;21;Completed
1;1;0.91;22;Completed
1;1;0.9;23;Completed
1;1;0.9;31;Completed
1;1;0.93;35;Completed
1;1;0.94;30;Completed
1;1;0.92;34;Completed
1;1;0.91;36;Completed
1;1;0.91;40;Completed
1;1;0.92;43;Completed
1;1;0.94;41;Completed
1;1;0.9;47;Completed
1;1;0.93;45;Completed
1;1;0.94;57;Completed
1;1;0.9;50;Completed
1;1;0.92;54;Completed
1;1;0.91;58;Completed
1;1;0.93;51;Completed
1;1;0.91;64;Completed
1;1;0.93;62;Completed
1;1;0.9;66;Completed
1;1;0.94;61;Completed
1;1;0.92;67;Completed
1;1;0.9;70;Completed
1;1;0.94;79;Completed
1;1;0.92;77;Completed
1;1;0.91;75;Completed
1;1;0.93;73;Completed
1;1;0.9;81;Completed
1;1;0.93;80;Completed
1;1;0.92;84;Completed
1;1;0.94;85;Completed
1;1;0.91;86;Completed
1;1;0.9;95;Completed
1;1;0.94;98;Completed
1;1;0.92;94;Completed
1;1;0.91;92;Completed
1;1;0.93;93;Completed
1;1;0.92;107;Completed
1;1;0.9;106;Completed
1;1;0.94;105;Completed
1;1;0.91;104;Completed
1;1;0.93;102;Completed
1;1;0.93;110;Completed
1;1;0.9;118;Completed
1;1;0.91;117;Completed
1;1;0.94;112;Completed
1;1;0.92;113;Completed
1;1;0.94;124;Completed
1;1;0.9;125;Completed
1;1;0.93;122;Completed
1;1;0.92;127;Completed
1;1;0.91;123;Completed
1;1;0.91;137;Completed
1;1;0.93;133;Completed
1;1;0.94;138;Completed
1;1;0.92;136;Completed
1;1;0.9;135;Completed
1;1;0.91;146;Completed
1;1;0.92;141;Completed
1;1;0.9;143;Completed
1;1;0.93;148;Completed
1;1;0.94;145;Completed
1;1;0.94;152;Completed
1;1;0.91;155;Completed
1;1;0.92;156;Completed
1;1;0.9;151;Completed
1;1;0.93;158;Completed
1;1;0.93;169;Completed
1;1;0.94;160;Completed
1;1;0.9;168;Completed
1;1;0.91;164;Completed
1;1;0.92;161;Completed
1;1;0.94;170;Completed
1;1;0.93;173;Completed
1;1;0.9;178;Completed
1;1;0.92;171;Completed
1;1;0.91;174;Completed
1;1;0.93;183;Completed
1;1;0.91;180;Completed
1;1;0.9;182;Completed
1;1;0.92;184;Completed
1;1;0.94;188;Completed
1;1;0.93;192;Completed
1;1;0.94;191;Completed
1;1;0.9;197;Completed
1;1;0.91;198;Completed
1;1;0.92;199;Completed
1;1;0.96;3;Failed
1;1;0.97;4;Failed
1;1;0.98;8;Failed
1;1;0.95;9;Completed
1;1;0.99;5;Failed
1;1;0.96;16;Completed
1;1;0.95;11;Completed
1;1;0.97;19;Completed
1;1;0.99;15;Completed
1;1;0.98;12;Completed
1;1;0.98;21;Completed
1;1;0.96;23;Completed
1;1;0.99;24;Completed
1;1;0.95;29;Completed
1;1;0.97;22;Completed
1;1;0.96;37;Completed
1;1;0.95;35;Completed
1;1;0.97;33;Completed
1;1;0.99;32;Completed
1;1;0.98;36;Completed
1;1;0.95;49;Completed
1;1;0.99;41;Completed
1;1;0.96;40;Completed
1;1;0.97;48;Completed
1;1;0.98;46;Completed
1;1;0.98;53;Completed
1;1;0.96;51;Completed
1;1;0.97;54;Completed
1;1;0.99;50;Completed
1;1;0.95;57;Completed
1;1;0.98;69;Completed
1;1;0.95;60;Completed
1;1;0.97;67;Completed
1;1;0.99;68;Completed
1;1;0.96;64;Completed
1;1;0.97;73;Completed
1;1;0.99;76;Completed
1;1;0.96;75;Completed
